"hotel_name","hotel_url","source","source_reduced","uri","postalcode","streetaddress","addresscountry","addresslocality","frequent_part_hotel_name","infrequent_part_hotel_name"
"Taksim Line Hotel","<https://www.booking.com/hotel/tr/taksim-life.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/istanbul/gayguide/chianti-cafe-pub.html>","www.nighttours.com","www.nighttours.com_2101","","Sehit Muhtar Cad. Ana Cesmesi Sok. No:13 Taksim","tr","","hotel","line taksim"
"CVK Taksim Hotel Istanbul","<https://www.booking.com/hotel/tr/cvk-hotels-taksim.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/istanbul/gayguide/chianti-cafe-pub.html>","www.nighttours.com","www.nighttours.com_2102","","Siraselviler Cad. No:11 Taksim Beyoglu","tr","","hotel","taksim istanbul cvk"
"Alyon Suite Hotel","<https://www.booking.com/hotel/tr/alyon-suites.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/istanbul/gayguide/chianti-cafe-pub.html>","www.nighttours.com","www.nighttours.com_2103","","Katip Mustafa Celebi Mah. Abdullah Sok. No:14 Beyoglu Taksim","tr","","hotel","alyon suite"
"Istanbul Inn Hotel","<https://www.booking.com/hotel/tr/istanbulinn-residence.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/istanbul/gayguide/chianti-cafe-pub.html>","www.nighttours.com","www.nighttours.com_2104","","Siraselviler Cad. No:25 Taksim","tr","","hotel inn","istanbul"
"Gran Melia Jakarta","<https://www.booking.com/hotel/id/granmelia.html?aid=303905&label=hotels>","<http://www.nighttours.com/jakarta/hotels/>","www.nighttours.com","www.nighttours.com_2105","12950","Jalan H.R. Rasuna Said Kav. X-O, Kuningan","id","Jakarta","","melia gran jakarta"
"Aryaduta Semanggi","<https://www.booking.com/hotel/id/aryaduta-semanggi.html?aid=303905&label=hotels>","<http://www.nighttours.com/jakarta/hotels/>","www.nighttours.com","www.nighttours.com_2106","12930","Jl. Garnisun Dalam No.8, Karet Semanggi","id","Jakarta","","semanggi aryaduta"
"Manhattan Hotel Jakarta","<https://www.booking.com/hotel/id/manhattan-jakarta.html?aid=303905&label=hotels>","<http://www.nighttours.com/jakarta/hotels/>","www.nighttours.com","www.nighttours.com_2107","12950","Jl. Prof Dr Satrio 1, Casablanca Kuningan","id","Jakarta","hotel","manhattan jakarta"
"Alila Jakarta","<https://www.booking.com/hotel/id/alila-jakarta.html?aid=303905&label=hotels>","<http://www.nighttours.com/jakarta/hotels/>","www.nighttours.com","www.nighttours.com_2108","10120","Jl. Pecenongan Kav 7-17","id","Jakarta","","alila jakarta"
"Morrissey Hotel Residences","<https://www.booking.com/hotel/id/morrisey-service-apartment.html?aid=303905&label=hotels>","<http://www.nighttours.com/jakarta/hotels/>","www.nighttours.com","www.nighttours.com_2109","10340","Jalan Wahid Hasyim No.70, Menteng","id","Jakarta","hotel","residences morrissey"
"Manhattan Studio in Hells Kitchen","<https://www.booking.com/hotel/us/manhattan-studio-in-hells-kitchen.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/newyork/gayguide/hardware-bar.html>","www.nighttours.com","www.nighttours.com_211","","West 48th Street & 10th Avenue","us","","","manhattan kitchen studio hells"
"Cala di Volpe Boutique Hotel","<https://www.booking.com/hotel/uy/cala-di-volpe-boutique.html?aid=303905&label=hotels>","<http://www.nighttours.com/montevideo/hotels/>","www.nighttours.com","www.nighttours.com_2110","11300","Rambla Gandhi - Esquina Parva Domus","uy","Montevideo","boutique hotel","volpe cala di"
"Marti Apart Hotel","<https://www.booking.com/hotel/uy/marti-apart.html?aid=303905&label=hotels>","<http://www.nighttours.com/montevideo/hotels/>","www.nighttours.com","www.nighttours.com_2111","11300","Jose Marti 3325","uy","Montevideo","hotel","apart marti"
"NH Montevideo Columbia","<https://www.booking.com/hotel/uy/nh-columbia-montevideo.html?aid=303905&label=hotels>","<http://www.nighttours.com/montevideo/hotels/>","www.nighttours.com","www.nighttours.com_2112","11000","Rambla Gran Breta\u00F1a, 473","uy","Montevideo","","nh columbia montevideo"
"Apart Hotel Massini Suites","<https://www.booking.com/hotel/uy/massini-suites.html?aid=303905&label=hotels>","<http://www.nighttours.com/montevideo/hotels/>","www.nighttours.com","www.nighttours.com_2113","11300","Ramon Massini 3288","uy","Montevideo","suites hotel","apart massini"
"Hotel Orpheo Express","<https://www.booking.com/hotel/uy/orpheo-express.html?aid=303905&label=hotels>","<http://www.nighttours.com/montevideo/hotels/>","www.nighttours.com","www.nighttours.com_2114","11100","Andes 1449","uy","Montevideo","express hotel","orpheo"
"Hotel ARDE","<https://www.booking.com/hotel/de/arde.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/cologne/gayguide/together-against-the-red-ribbon-party-night.html>","www.nighttours.com","www.nighttours.com_2115","","Auf der Ruhr 5","de","","hotel","arde"
"DASK\u00F6ln","<https://www.booking.com/hotel/de/daskapln.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/cologne/gayguide/together-against-the-red-ribbon-party-night.html>","www.nighttours.com","www.nighttours.com_2116","","H\u00E4mergasse 4-14","de","","","dask"
"Hotel Glockengasse","<https://www.booking.com/hotel/de/glockengasse.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/cologne/gayguide/together-against-the-red-ribbon-party-night.html>","www.nighttours.com","www.nighttours.com_2117","","Glockengasse 64-66","de","","hotel","glockengasse"
"Sonata Hotel","<https://www.booking.com/hotel/de/eaziressonata.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/cologne/gayguide/together-against-the-red-ribbon-party-night.html>","www.nighttours.com","www.nighttours.com_2118","","Perlenpfuhl 6-10","de","","hotel","sonata"
"Hotel Art Resort Galleria Umberto","<https://www.booking.com/hotel/it/art-resort-galleria-umberto.html?aid=303905&label=hotels>","<http://www.nighttours.com/napoli/hotels/>","www.nighttours.com","www.nighttours.com_2119","80132","Galleria Umberto I, 83","it","Naples","resort hotel","art umberto galleria"
"Apartment in Hell's Kitchen","<https://www.booking.com/hotel/us/one-bedroom-apartment-in-hell-39-s-kitchen.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/newyork/gayguide/hardware-bar.html>","www.nighttours.com","www.nighttours.com_212","","529 W 48th Street","us","","apartment","kitchen hell"
"Cross Hotel Osaka","<https://www.booking.com/hotel/jp/cross-osaka.html?aid=303905&label=hotels>","<http://www.nighttours.com/osaka/hotels/>","www.nighttours.com","www.nighttours.com_2120","542-0085","Chuo-ku Shinsaibashisuji 2-5-15 ","jp","Osaka","hotel","cross osaka"
"Hotel Granvia Osaka","<https://www.booking.com/hotel/jp/granvia-osaka.html?aid=303905&label=hotels>","<http://www.nighttours.com/osaka/hotels/>","www.nighttours.com","www.nighttours.com_2121","530-0001","Kita-ku Umeda 3-1-1","jp","Osaka","hotel","granvia osaka"
"Hearton Hotel Nishi Umeda","<https://www.booking.com/hotel/jp/hearton-nishi-umeda.html?aid=303905&label=hotels>","<http://www.nighttours.com/osaka/hotels/>","www.nighttours.com","www.nighttours.com_2122","530-0001","Kita-ku Umeda 3-3-55","jp","Osaka","hotel","nishi umeda hearton"
"Hotel il Grande Umeda","<https://www.booking.com/hotel/jp/il-grande-umeda.html?aid=303905&label=hotels>","<http://www.nighttours.com/osaka/hotels/>","www.nighttours.com","www.nighttours.com_2123","530-0047","Kita-ku Nishi-Tenma 3-5-23","jp","Osaka","hotel","umeda il grande"
"Berns Hotel","<https://www.booking.com/hotel/se/berns.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/stockholm/gayguide/eurovillage.html>","www.nighttours.com","www.nighttours.com_2124","","N\u00E4ckstr\u00F6msgatan 8","se","","hotel","berns"
"Hotel Kungstr\u00E4dg\u00E5rden","<https://www.booking.com/hotel/se/kungstradgarden.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/stockholm/gayguide/eurovillage.html>","www.nighttours.com","www.nighttours.com_2125","","V\u00E4stra Tr\u00E4dg\u00E5rdsgatan 11B","se","","hotel","kungstr"
"Radisson Blu Strand Hotel, Stockholm","<https://www.booking.com/hotel/se/radisson-sas-strand.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/stockholm/gayguide/eurovillage.html>","www.nighttours.com","www.nighttours.com_2126","","Nybrokajen 9","se","","hotel","stockholm blu radisson strand"
"Hobo","<https://www.booking.com/hotel/se/hobo.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/stockholm/gayguide/eurovillage.html>","www.nighttours.com","www.nighttours.com_2127","","4 Brunkebergstorg","se","","","hobo"
"BessaHotel Boavista","<https://www.booking.com/hotel/pt/bessahotel.html?aid=303905&label=hotels>","<http://www.nighttours.com/porto/hotels/>","www.nighttours.com","www.nighttours.com_2128","4100-325","Rua Dr. Marques de Carvalho, 111","pt","Porto","","boavista bessahotel"
"Vila Gale Porto - Centro","<https://www.booking.com/hotel/pt/vilagaleporto.html?aid=303905&label=hotels>","<http://www.nighttours.com/porto/hotels/>","www.nighttours.com","www.nighttours.com_2129","4300-190","Av. Fern\u00E3o Magalh\u00E3es 7","pt","Porto","","porto vila centro gale"
"Comfort Inn Midtown West","<https://www.booking.com/hotel/us/hotel-west-84th-street-new-york.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/newyork/gayguide/hardware-bar.html>","www.nighttours.com","www.nighttours.com_213","","548 West 48th Street","us","","west inn comfort","midtown"
"Hotel do Norte","<https://www.booking.com/hotel/pt/pensao-do-norte.html?aid=303905&label=hotels>","<http://www.nighttours.com/porto/hotels/>","www.nighttours.com","www.nighttours.com_2130","4000-217","Rua Fernandes Tomas , 579","pt","Porto","hotel","norte"
"B\u00EA Hotel","<https://www.booking.com/hotel/br/be.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/saopaulo/gayguide/d-edge.html>","www.nighttours.com","www.nighttours.com_2131","","Rua Monte Alegre, 45","br","","b hotel",""
"Hotel Turiass\u00FA","<https://www.booking.com/hotel/br/turiassu-sao-paulo.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/saopaulo/gayguide/d-edge.html>","www.nighttours.com","www.nighttours.com_2132","","Rua Turiass\u00FA, 328","br","","hotel","turiass"
"Hotel Re Testa","<https://www.booking.com/hotel/it/retesta-residencehotel.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/rome/gayguide/alibi-disco.html>","www.nighttours.com","www.nighttours.com_2133","","Via Beniamino Franklin 4 ","it","","hotel","testa"
"Robta's Dream Home","<https://www.booking.com/hotel/it/robta-39-s-dream-home.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/rome/gayguide/alibi-disco.html>","www.nighttours.com","www.nighttours.com_2134","","Via Giovanni Battista Bodoni 82 Scala F int.17","it","","","home dream robta"
"Testaccio95","<https://www.booking.com/hotel/it/testaccio95.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/rome/gayguide/alibi-disco.html>","www.nighttours.com","www.nighttours.com_2135","","95 Via Aldo Manuzio","it","","",""
"Testaccio Apartment 2","<https://www.booking.com/hotel/it/testaccio-apartment-2.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/rome/gayguide/alibi-disco.html>","www.nighttours.com","www.nighttours.com_2136","","Viale del Campo Boario","it","","apartment","testaccio"
"Radisson Blu Hotel Belfast","<https://www.booking.com/hotel/gb/radisson-sas-belfast.html?aid=303905&label=hotels>","<http://www.nighttours.com/belfast/hotels/>","www.nighttours.com","www.nighttours.com_2137","BT7 2JB","3 Cromac Place, Ormeau Road","uk","Belfast","hotel","blu belfast radisson"
"Sheraton Zagreb Hotel","<https://www.booking.com/hotel/hr/sheratonzagreb.html?aid=303905&label=hotels>","<http://www.nighttours.com/zagreb/hotels/>","www.nighttours.com","www.nighttours.com_2138","10000","Kneza Borne 2","hr","Zagreb","hotel","sheraton zagreb"
"Best Western Plus Village Park Inn","<https://www.booking.com/hotel/ca/1804-crowchilo.html?aid=303905&label=hotels>","<http://www.nighttours.com/calgary/hotels/>","www.nighttours.com","www.nighttours.com_2139","T2M 3Y7","1804 Crowchild Trail Northwest","ca","Calgary","park inn best western","plus village"
"Apartamentos MLR Malasa\u00F1a","<https://www.booking.com/hotel/es/apartamentos-mlr-malasana.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/madrid/gayguide/copper.html>","www.nighttours.com","www.nighttours.com_214","","Calle Tesoro 19","es","","","malasa apartamentos mlr"
"Sentinel, a Provenance Hotel","<https://www.booking.com/hotel/us/sentinel-a-provenance.html?aid=303905&label=hotels>","<http://www.nighttours.com/portland/hotels/>","www.nighttours.com","www.nighttours.com_2140","97205","614 Southwest 11th Avenue","us","Portland","hotel","sentinel provenance"
"River's Edge Hotel & Spa","<https://www.booking.com/hotel/us/avalon-and-spa.html?aid=303905&label=hotels>","<http://www.nighttours.com/portland/hotels/>","www.nighttours.com","www.nighttours.com_2141","97239","0455 Southwest Hamilton Court","us","Portland","spa hotel","edge river"
"Four Points by Sheraton Portland East","<https://www.booking.com/hotel/us/four-points-by-sheraton-portland-east.html?aid=303905&label=hotels>","<http://www.nighttours.com/portland/hotels/>","www.nighttours.com","www.nighttours.com_2142","97230","1919 NE 181st Avenue","us","Portland","east","sheraton points four portland"
"Hilton Portland Downtown","<https://www.booking.com/hotel/us/hilton-portland-executive-tower.html?aid=303905&label=hotels>","<http://www.nighttours.com/portland/hotels/>","www.nighttours.com","www.nighttours.com_2143","97204","921 Southwest Sixth Avenue","us","Portland","hilton downtown","portland"
"The Mark Spencer Hotel","<https://www.booking.com/hotel/us/the-mark-spencer.html?aid=303905&label=hotels>","<http://www.nighttours.com/portland/hotels/>","www.nighttours.com","www.nighttours.com_2144","97205","409 Southwest 11th Avenue","us","Portland","hotel","spencer mark"
"Sitges Quiet City Center","<https://www.booking.com/hotel/es/sitges-quiet-city-center.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/sitges/gayguide/el-piano.html>","www.nighttours.com","www.nighttours.com_2145","","22 Carrer d'Espalter","es","","city center","quiet sitges"
"Apartamentos Montserrat 2","<https://www.booking.com/hotel/es/apartamentos-montserrat.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/sitges/gayguide/el-piano.html>","www.nighttours.com","www.nighttours.com_2146","","Pau Benazet, 5","es","","","apartamentos montserrat"
"Sitges Center & Beach Espalter","<https://www.booking.com/hotel/es/sitges-center-and-beach-espalter.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/sitges/gayguide/el-piano.html>","www.nighttours.com","www.nighttours.com_2147","","Espalter 16, Planta 2, Casa 4","es","","beach center","espalter sitges"
"Elegant Sitges Apartment","<https://www.booking.com/hotel/es/luxury-apartment-sitges.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/sitges/gayguide/el-piano.html>","www.nighttours.com","www.nighttours.com_2148","","16 Carrer d'Espalter","es","","apartment","sitges elegant"
"EME Catedral Hotel","<https://www.booking.com/hotel/es/eme-fusion.html?aid=303905&label=hotels>","<http://www.nighttours.com/sevilla/hotels/>","www.nighttours.com","www.nighttours.com_2149","41004","Alemanes, 27","es","Seville","hotel","eme catedral"
"Apartamento Vive en Maravillas","<https://www.booking.com/hotel/es/apartamento-espiritu-santo-madrid.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/madrid/gayguide/copper.html>","www.nighttours.com","www.nighttours.com_215","","Espiritu Santo no 3, 1o izqda.","es","","","en vive apartamento maravillas"
"Hotel Do\u00F1a Mar\u00EDa","<https://www.booking.com/hotel/es/donamariasevilla.html?aid=303905&label=hotels>","<http://www.nighttours.com/sevilla/hotels/>","www.nighttours.com","www.nighttours.com_2150","41004","Don Remondo, 19","es","Seville","hotel","mar"
"Apartamentos Las Cruces","<https://www.booking.com/hotel/es/apartamentos-las-cruces.html?aid=303905&label=hotels>","<http://www.nighttours.com/sevilla/hotels/>","www.nighttours.com","www.nighttours.com_2151","41004","Las Cruces, 11","es","Seville","","apartamentos cruces las"
"Millennhotel","<https://www.booking.com/hotel/it/millennhotel.html?aid=303905&label=hotels>","<http://www.nighttours.com/bologna/hotels/>","www.nighttours.com","www.nighttours.com_2152","40128","Via Cesare Boldrini 4","it","Bologna","","millennhotel"
"I Portici Hotel Bologna","<https://www.booking.com/hotel/it/i-portici.html?aid=303905&label=hotels>","<http://www.nighttours.com/bologna/hotels/>","www.nighttours.com","www.nighttours.com_2153","40121","Via Indipendenza 69","it","Bologna","hotel","portici bologna"
"Savhotel","<https://www.booking.com/hotel/it/savhotel.html?aid=303905&label=hotels>","<http://www.nighttours.com/bologna/hotels/>","www.nighttours.com","www.nighttours.com_2154","40128","Via F. Parri 9","it","Bologna","","savhotel"
"Suite Hotel Elite","<https://www.booking.com/hotel/it/suite-elite.html?aid=303905&label=hotels>","<http://www.nighttours.com/bologna/hotels/>","www.nighttours.com","www.nighttours.com_2155","40131","Via Aurelio Saffi 40","it","Bologna","hotel","elite suite"
"Hotel Cavour","<https://www.booking.com/hotel/it/cavour-bologna.html?aid=303905&label=hotels>","<http://www.nighttours.com/bologna/hotels/>","www.nighttours.com","www.nighttours.com_2156","40126","Via Goito 4","it","Bologna","hotel","cavour"
"W Dallas - Victory","<https://www.booking.com/hotel/us/w-dallasvictory-dallas-texas.html?aid=303905&label=hotels>","<http://www.nighttours.com/dallas/hotels/>","www.nighttours.com","www.nighttours.com_2157","75219","2440 Victory Park Lane","us","Dallas","","victory dallas w"
"Hilton Malta","<https://www.booking.com/hotel/mt/hilton-malta.html?aid=303905&label=hotels>","<http://www.nighttours.com/malta/hotels/>","www.nighttours.com","www.nighttours.com_2158","STJ 4012","Portomaso","mt","St Julian's","hilton","malta"
"Osborne Hotel","<https://www.booking.com/hotel/mt/osborne.html?aid=303905&label=hotels>","<http://www.nighttours.com/malta/hotels/>","www.nighttours.com","www.nighttours.com_2159","VLT1101","50 South Street","mt","Valletta","hotel","osborne"
"Aleppo Jes\u00FAs Del Valle","<https://www.booking.com/hotel/es/aleppo-jesus-del-valle.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/madrid/gayguide/copper.html>","www.nighttours.com","www.nighttours.com_216","","Jes\u00FAs del Valle 19","es","","del","aleppo valle jes"
"British Hotel","<https://www.booking.com/hotel/mt/british.html?aid=303905&label=hotels>","<http://www.nighttours.com/malta/hotels/>","www.nighttours.com","www.nighttours.com_2160","VLT 1222","40 Battery Street","mt","Valletta","hotel","british"
"Luciano Valletta Boutique","<https://www.booking.com/hotel/mt/valletta-boutique.html?aid=303905&label=hotels>","<http://www.nighttours.com/malta/hotels/>","www.nighttours.com","www.nighttours.com_2161","VLT1010","Merchant Street 21","mt","Valletta","boutique","luciano valletta"
"Rydges Queenstown","<https://www.booking.com/hotel/nz/rydges-lakeland-resort-queenstown.html?aid=303905&label=detailsuggestion>","<https://www.nighttours.com/queenstown/gayguide/gay-ski-week-queenstown.html>","www.nighttours.com","www.nighttours.com_2162","9300","38-54 Lake Esplanade","nz","Queenstown","","rydges queenstown"
"Copthorne Hotel & Apartments Queenstown Lakeview","<https://www.booking.com/hotel/nz/kingsgate-terraces.html?aid=303905&label=detailsuggestion>","<https://www.nighttours.com/queenstown/gayguide/gay-ski-week-queenstown.html>","www.nighttours.com","www.nighttours.com_2163","9300","88 Frankton Road","nz","Queenstown","apartments hotel","lakeview copthorne queenstown"
"The Rees Hotel & Luxury Apartments","<https://www.booking.com/hotel/nz/the-rees-luxury-apartments.html?aid=303905&label=detailsuggestion>","<https://www.nighttours.com/queenstown/gayguide/gay-ski-week-queenstown.html>","www.nighttours.com","www.nighttours.com_2164","9300","377 Frankton Road","nz","Queenstown","apartments hotel","luxury rees"
"Lakefront Apartments","<https://www.booking.com/hotel/nz/lakefront-apartments.html?aid=303905&label=detailsuggestion>","<https://www.nighttours.com/queenstown/gayguide/gay-ski-week-queenstown.html>","www.nighttours.com","www.nighttours.com_2165","9300","26 Lake Esplanade","nz","Queenstown","apartments","lakefront"
"Pilsen Road House","<https://www.booking.com/hotel/us/pilsen-road-house.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/chicago/gayguide/northalsted-market-days.html>","www.nighttours.com","www.nighttours.com_2166","","1827 S Racine Ave 2F","us","","road house","pilsen"
"The Polo Inn Bridgeport U.S.A.","<https://www.booking.com/hotel/us/brdigeport-bed-and-breakfast.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/chicago/gayguide/northalsted-market-days.html>","www.nighttours.com","www.nighttours.com_2167","","3322 South Morgan Street","us","","inn","polo bridgeport u"
"Chicago South Loop Hotel","<https://www.booking.com/hotel/us/chicago-south-loop.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/chicago/gayguide/northalsted-market-days.html>","www.nighttours.com","www.nighttours.com_2168","","11 West 26th Street","us","","hotel south","chicago loop"
"Antwerp For Two B&B","<https://www.booking.com/hotel/be/a2b-b.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/antwerp/gayguide/cargo-club.html>","www.nighttours.com","www.nighttours.com_2169","","Sint Paulusplaats 27","be","","b","two antwerp"
"Apartamento Tesoro","<https://www.booking.com/hotel/es/apartamento-tesoro-madrid.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/madrid/gayguide/copper.html>","www.nighttours.com","www.nighttours.com_217","","Calle del Tesoro 6","es","","","apartamento tesoro"
"Traditional Modern Apartment City Centre","<https://www.booking.com/hotel/be/traditional-modern-apartment-city-centre.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/antwerp/gayguide/cargo-club.html>","www.nighttours.com","www.nighttours.com_2170","","Sint-Paulusstraat","be","","apartment city centre","traditional modern"
"Duplex Garden Apartment","<https://www.booking.com/hotel/be/duplex-garden-apartment.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/antwerp/gayguide/cargo-club.html>","www.nighttours.com","www.nighttours.com_2171","","Sint Paulusstraat 27","be","","apartment garden","duplex"
"Charming Centre Apartments","<https://www.booking.com/hotel/be/charming-centre-apartments.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/antwerp/gayguide/cargo-club.html>","www.nighttours.com","www.nighttours.com_2172","","Sint Paulusstraat","be","","centre apartments","charming"
"Apartamentos Xereca - Dalt Vila III","<https://www.booking.com/hotel/es/apartamentos-xereca-san-carlos-xviii.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/ibiza/gayguide/amnesia.html>","www.nighttours.com","www.nighttours.com_2173","","Carrer Sant Carles 18","es","","","apartamentos dalt vila xereca iii"
"Aparthotel Navila","<https://www.booking.com/hotel/es/aparhotel-navila.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/ibiza/gayguide/amnesia.html>","www.nighttours.com","www.nighttours.com_2174","","San Luis,1","es","","","aparthotel navila"
"Apartamentos Xereca -Dalt Vila- Loft","<https://www.booking.com/hotel/es/apartamentos-xereca-dalt-vila-loft.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/ibiza/gayguide/amnesia.html>","www.nighttours.com","www.nighttours.com_2175","","Carrer Rosari 3","es","","","loft apartamentos dalt vila xereca"
"Grand Hotel Kempinski Geneva","<https://www.booking.com/hotel/ch/grand-kempinski-geneva.html?aid=303905&label=hotels>","<http://www.nighttours.com/geneva/hotels/>","www.nighttours.com","www.nighttours.com_2176","1211","Quai du Mont-Blanc 19","ch","Geneva","grand hotel","geneva kempinski"
"H\u00F4tel de la Cigogne","<https://www.booking.com/hotel/ch/de-la-cigogne.html?aid=303905&label=hotels>","<http://www.nighttours.com/geneva/hotels/>","www.nighttours.com","www.nighttours.com_2177","1204","17 Place Longemalle","ch","Geneva","de la h","cigogne"
"Royal Manotel","<https://www.booking.com/hotel/ch/royalmanotel.html?aid=303905&label=hotels>","<http://www.nighttours.com/geneva/hotels/>","www.nighttours.com","www.nighttours.com_2178","1201","Rue de Lausanne 41-43","ch","Geneva","","manotel royal"
"The Ambassador","<https://www.booking.com/hotel/ch/ambassadorgeneva.html?aid=303905&label=hotels>","<http://www.nighttours.com/geneva/hotels/>","www.nighttours.com","www.nighttours.com_2179","1201","21, quai des Bergues","ch","Geneva","","ambassador"
"Altbauwohnung mit 3 B\u00E4dern (PB6)","<https://www.booking.com/hotel/de/altbauwohnung-mit-3-badern-pw6.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/berlin/gayguide/greifbar.html>","www.nighttours.com","www.nighttours.com_218","","22 Erich-Weinert-Stra\u00DFe VH EG rechts","de","","b","altbauwohnung mit"
"Design Hotel f6","<https://www.booking.com/hotel/ch/design-hotel-f6.html?aid=303905&label=hotels>","<http://www.nighttours.com/geneva/hotels/>","www.nighttours.com","www.nighttours.com_2180","1202","Ferrier 6","ch","Geneva","hotel","design"
"Jumeirah Vittaveli","<https://www.booking.com/hotel/mv/jumeirah-vittaveli.html?aid=303905&label=hotels>","<http://www.nighttours.com/maldives/hotels/>","www.nighttours.com","www.nighttours.com_2181","20219","South Male Atoll","mv","South Male Atoll","","vittaveli jumeirah"
"Anantara Kihavah Maldives Villas","<https://www.booking.com/hotel/mv/anantara-kihavah-villas-maldives.html?aid=303905&label=hotels>","<http://www.nighttours.com/maldives/hotels/>","www.nighttours.com","www.nighttours.com_2182","99999","Kihavah Huravalhi Island","mv","Baa Atoll","","villas kihavah anantara maldives"
"Angsana Velavaru","<https://www.booking.com/hotel/mv/angsana-velavaru.html?aid=303905&label=hotels>","<http://www.nighttours.com/maldives/hotels/>","www.nighttours.com","www.nighttours.com_2183","20050","Velavaru Island, South Nilandhe Atoll","mv","Dhaalu Atoll","","angsana velavaru"
"Dusit Thani Maldives","<https://www.booking.com/hotel/mv/dusit-thani-maldives.html?aid=303905&label=hotels>","<http://www.nighttours.com/maldives/hotels/>","www.nighttours.com","www.nighttours.com_2184","02188","Mudhdhoo Island","mv","Baa Atoll","","thani dusit maldives"
"Velassaru Maldives","<https://www.booking.com/hotel/mv/velassaru-maldives.html?aid=303905&label=hotels>","<http://www.nighttours.com/maldives/hotels/>","www.nighttours.com","www.nighttours.com_2185","08350","South Male Atoll","mv","South Male Atoll","","maldives velassaru"
"Robinson Club Maldives","<https://www.booking.com/hotel/mv/robinson-club-maldives.html?aid=303905&label=hotels>","<http://www.nighttours.com/maldives/hotels/>","www.nighttours.com","www.nighttours.com_2186","20219","Funamadua","mv","Gaafu Alifu Atoll","","robinson club maldives"
"Hazlitt's","<https://www.booking.com/hotel/gb/hazlittshotel.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/london/gayguide/circa.html>","www.nighttours.com","www.nighttours.com_2187","","6 Frith Street, Soho","uk","","","hazlitt"
"Dean Street Apartment","<https://www.booking.com/hotel/gb/dean-street-apartment.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/london/gayguide/circa.html>","www.nighttours.com","www.nighttours.com_2188","","22 Dean Street","uk","","apartment","street dean"
"Mimi's Hotel Soho","<https://www.booking.com/hotel/gb/mimi-39-s-soho.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/london/gayguide/circa.html>","www.nighttours.com","www.nighttours.com_2189","","56-57 Frith Street","uk","","hotel","mimi soho"
"Pension Absolut Berlin","<https://www.booking.com/hotel/de/pension-absolut.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/berlin/gayguide/greifbar.html>","www.nighttours.com","www.nighttours.com_219","","Erich-Weinert-Stra\u00DFe 26","de","","pension","absolut berlin"
"Str\u00F8get Luxury Apartments","<https://www.booking.com/hotel/dk/stroget-luxury-apartment.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/copenhagen/gayguide/oscar-bar-cafe.html>","www.nighttours.com","www.nighttours.com_2190","","Frederiksberggade 27 1. sal","dk","","apartments","luxury str"
